user_name,quality_grade,scientific_name,common_name,taxon_kingdom_name,taxon_phylum_name,taxon_class_name,taxon_order_name,taxon_family_name,taxon_genus_name
Theresa Posani,research,Celtis laevigata,sugar hackberry,Plantae,Tracheophyta,Magnoliopsida,Rosales,Cannabaceae,Celtis
Theresa Posani,needs_id,Magnoliopsida,dicots,Plantae,Tracheophyta,Magnoliopsida,,,
Trish Reyes,research,Maclura pomifera,Osage-orange,Plantae,Tracheophyta,Magnoliopsida,Rosales,Moraceae,Maclura
Theresa Posani,needs_id,Viburnum rufidulum,Rusty Blackhaw,Plantae,Tracheophyta,Magnoliopsida,Dipsacales,Viburnaceae,Viburnum
Theresa Posani,research,Sapindus drummondii,Western Soapberry,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Sapindus
Theresa Posani,research,Viburnum rufidulum,Rusty Blackhaw,Plantae,Tracheophyta,Magnoliopsida,Dipsacales,Viburnaceae,Viburnum
Theresa Posani,research,Ungnadia speciosa,Mexican buckeye,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Ungnadia
,research,Quercus shumardii,Shumard's oak,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus
Theresa Posani,research,Quercus muehlenbergii,chinkapin oak,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus
Alexandra Edwards,research,Andricus lustrans,,Animalia,Arthropoda,Insecta,Hymenoptera,Cynipidae,Andricus
,needs_id,Melanoplus,North American Spur-throated Grasshoppers,Animalia,Arthropoda,Insecta,Orthoptera,Acrididae,Melanoplus
,research,Carya illinoinensis,pecan,Plantae,Tracheophyta,Magnoliopsida,Fagales,Juglandaceae,Carya
Tabby Brobston,research,Brunneria borealis,Northern Grass Mantis,Animalia,Arthropoda,Insecta,Mantodea,Coptopterygidae,Brunneria
Alicia,research,Andricus robustus,,Animalia,Arthropoda,Insecta,Hymenoptera,Cynipidae,Andricus
Trish Reyes,needs_id,Neltuma,mesquites,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Neltuma
,research,Parthenocissus quinquefolia,Virginia creeper,Plantae,Tracheophyta,Magnoliopsida,Vitales,Vitaceae,Parthenocissus
Trish Reyes,needs_id,Opuntia lindheimeri,Texas Pricklypear,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Opuntia
Trish Reyes,research,Chasmanthium latifolium,inland wood oats,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Chasmanthium
Alexandra Edwards,needs_id,Cynipidae,Gall Wasps,Animalia,Arthropoda,Insecta,Hymenoptera,Cynipidae,
Thomas Robinson,research,Cocculus carolinus,Carolina snailseed,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Menispermaceae,Cocculus
Trish Reyes,needs_id,Ulmus rubra,slippery elm,Plantae,Tracheophyta,Magnoliopsida,Rosales,Ulmaceae,Ulmus
Alexandra Edwards,research,Andricus robustus,,Animalia,Arthropoda,Insecta,Hymenoptera,Cynipidae,Andricus
Kathryn Wells,research,Carya illinoinensis,pecan,Plantae,Tracheophyta,Magnoliopsida,Fagales,Juglandaceae,Carya
Kathryn Wells,research,Zanthoxylum clava-herculis,Hercules' club,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Rutaceae,Zanthoxylum
Kathryn Wells,research,Ruellia nudiflora,violet ruellia,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Acanthaceae,Ruellia
Kathryn Wells,research,Croton glandulosus,Tropic Croton,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Croton
Tabby Brobston,research,Phidippus texanus,,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Phidippus
Trish Reyes,research,Gleditsia triacanthos,honey locust,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Gleditsia
Daniel Graham,research,Diodia virginiana,buttonweed,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Diodia
Daniel Graham,research,Dichondra carolinensis,Carolina ponysfoot,Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae,Dichondra
Daniel Graham,research,Modiola caroliniana,Carolina Bristlemallow,Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,Modiola
Daniel Graham,needs_id,Polistes,Typical Paper Wasps,Animalia,Arthropoda,Insecta,Hymenoptera,Vespidae,Polistes
Daniel Graham,research,Polistes fuscatus,Northern Paper Wasp,Animalia,Arthropoda,Insecta,Hymenoptera,Vespidae,Polistes
Daniel Graham,needs_id,Digitaria,"crabgrasses, cottontops, and allies",Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Digitaria
Daniel Graham,research,Mecardonia procumbens,Yellow-flowered waterhyssop,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,Mecardonia
Daniel Graham,research,Fuscopolistes,fuscatus-group Paper Wasps,Animalia,Arthropoda,Insecta,Hymenoptera,Vespidae,Polistes
Daniel Graham,research,Symphyotrichum divaricatum,southern annual saltmarsh aster,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Symphyotrichum
Daniel Graham,needs_id,Neolema sexpunctata,Six-spotted Neolema,Animalia,Arthropoda,Insecta,Coleoptera,Chrysomelidae,Neolema
,needs_id,Morus rubra,red mulberry,Plantae,Tracheophyta,Magnoliopsida,Rosales,Moraceae,Morus
Trish Reyes,needs_id,Coreinae,,Animalia,Arthropoda,Insecta,Hemiptera,Coreidae,
Trish Reyes,needs_id,Ophiopogon japonicus,Dwarf Lily-turf,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Ophiopogon
Karen Burkwall Johnson,research,Bradybaena similaris,Asian Tramp Snail,Animalia,Mollusca,Gastropoda,Stylommatophora,Camaenidae,Bradybaena
Trish Reyes,research,Polistes annularis,Ringed Paper Wasp,Animalia,Arthropoda,Insecta,Hymenoptera,Vespidae,Polistes
Daniel Graham,research,Calyptocarpus vialis,straggler daisy,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Calyptocarpus
Daniel Graham,needs_id,Pardosa delicatula,,Animalia,Arthropoda,Arachnida,Araneae,Lycosidae,Pardosa
Daniel Graham,research,Bouteloua dactyloides,buffalograss,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Bouteloua
Karen Burkwall Johnson,research,Bombus pensylvanicus,American Bumble Bee,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus
,research,Catocala maestosa,Sad Underwing,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Catocala
Trish Reyes,needs_id,Carya illinoinensis,pecan,Plantae,Tracheophyta,Magnoliopsida,Fagales,Juglandaceae,Carya
Tea Gnome,needs_id,Amphiachyris dracunculoides,prairie broomweed,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Amphiachyris
rosealin delgado,research,Camponotus pennsylvanicus,Eastern Black Carpenter Ant,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Camponotus
Trish Reyes,needs_id,Quercus shumardii,Shumard's oak,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus
Tea Gnome,research,Monarda citriodora,lemon beebalm,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Monarda
Daniel Graham,needs_id,Euphorbia serpens,Matted Sandmat,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Euphorbia
Daniel Graham,research,Solanum dimidiatum,western horsenettle,Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,Solanum
Daniel Graham,needs_id,Encoptolophus costalis,Dusky Grasshopper,Animalia,Arthropoda,Insecta,Orthoptera,Acrididae,Encoptolophus
Tea Gnome,research,Ambrosia trifida,giant ragweed,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Ambrosia
Trish Reyes,research,Ligustrum sinense,Chinese privet,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Oleaceae,Ligustrum
,needs_id,Diodia virginiana,buttonweed,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Diodia
Trish Reyes,needs_id,Pyrus calleryana,Callery pear,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Pyrus
Trish Reyes,needs_id,Acanthocephala terminalis,,Animalia,Arthropoda,Insecta,Hemiptera,Coreidae,Acanthocephala
,needs_id,Zephyranthes bifida,Oxblood Lily,Plantae,Tracheophyta,Liliopsida,Asparagales,Amaryllidaceae,Zephyranthes
Trish Reyes,research,Celtis laevigata,sugar hackberry,Plantae,Tracheophyta,Magnoliopsida,Rosales,Cannabaceae,Celtis
Tea Gnome,research,Erigeron canadensis,horseweed,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Erigeron
,research,Persicaria bicornis,Pink Smartweed,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Polygonaceae,Persicaria
Tea Gnome,research,Croton monanthogynus,Prairie Tea,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Croton
,research,Camponotus pennsylvanicus,Eastern Black Carpenter Ant,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Camponotus
"",research,Tramea lacerata,Black Saddlebags,Animalia,Arthropoda,Insecta,Odonata,Libellulidae,Tramea
,research,Eryngium leavenworthii,Leavenworth's eryngo,Plantae,Tracheophyta,Magnoliopsida,Apiales,Apiaceae,Eryngium
Tea Gnome,needs_id,Melanoplus,North American Spur-throated Grasshoppers,Animalia,Arthropoda,Insecta,Orthoptera,Acrididae,Melanoplus
Tea Gnome,research,Gleditsia triacanthos,honey locust,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Gleditsia
,research,Catocala maestosa,Sad Underwing,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Catocala
Meredith Chacin,research,Polanisia dodecandra,redwhisker clammyweed,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Cleomaceae,Polanisia
Meredith Chacin,research,Toxicodendron radicans,eastern poison ivy,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Anacardiaceae,Toxicodendron
Jada Martinez,research,Druon quercuslanigerum,Wool-bearing Gall Wasp,Animalia,Arthropoda,Insecta,Hymenoptera,Cynipidae,Druon
Meredith Chacin,needs_id,Cryptotympanini,,Animalia,Arthropoda,Insecta,Hemiptera,Cicadidae,
Jada Martinez,research,Helianthus maximiliani,Maximilian sunflower,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Helianthus
Jada Martinez,research,Tramea lacerata,Black Saddlebags,Animalia,Arthropoda,Insecta,Odonata,Libellulidae,Tramea
Jada Martinez,research,Symphyotrichum divaricatum,southern annual saltmarsh aster,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Symphyotrichum
Jada Martinez,needs_id,Solidago,goldenrods,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Solidago
Jada Martinez,research,Anax junius,Common Green Darner,Animalia,Arthropoda,Insecta,Odonata,Aeshnidae,Anax
Jada Martinez,research,Neptunia lutea,Yellow Puff,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Neptunia
Jada Martinez,needs_id,Tragia,noseburns,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Tragia
Meredith Chacin,research,Chasmanthium latifolium,inland wood oats,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Chasmanthium
Meredith Chacin,needs_id,Entodon seductrix,seductive entodon moss,Plantae,Bryophyta,Bryopsida,Hypnales,Entodontaceae,Entodon
Meredith Chacin,needs_id,Myrmeleontini,Pit-trapping Antlions,Animalia,Arthropoda,Insecta,Neuroptera,Myrmeleontidae,
Meredith Chacin,research,Loxosceles reclusa,Brown Recluse,Animalia,Arthropoda,Arachnida,Araneae,Sicariidae,Loxosceles
Meredith Chacin,research,Bombus pensylvanicus,American Bumble Bee,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus
Meredith Chacin,research,Odontotaenius disjunctus,Horned Passalus Beetle,Animalia,Arthropoda,Insecta,Coleoptera,Passalidae,Odontotaenius
Meredith Chacin,needs_id,Reticulitermes flavipes,Eastern Subterranean Termite,Animalia,Arthropoda,Insecta,Blattodea,Rhinotermitidae,Reticulitermes
Meredith Chacin,needs_id,Opuntia macrorhiza,prairie pricklypear,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Opuntia
Tea Gnome,research,Coccinella septempunctata,Seven-spotted Lady Beetle,Animalia,Arthropoda,Insecta,Coleoptera,Coccinellidae,Coccinella
Daniel Graham,research,Bacopa monnieri,Herb-of-Grace,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,Bacopa
Daniel Graham,research,Sphenophorus coesifrons,,Animalia,Arthropoda,Insecta,Coleoptera,Curculionidae,Sphenophorus
Daniel Graham,needs_id,Euphorbia dentata,green poinsettia,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Euphorbia
Daniel Graham,research,Glandularia bipinnatifida,Dakota mock vervain,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Verbenaceae,Glandularia
Daniel Graham,research,Erythemis simplicicollis,Eastern Pondhawk,Animalia,Arthropoda,Insecta,Odonata,Libellulidae,Erythemis
Daniel Graham,research,Arundo donax,giant reed,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Arundo
Daniel Graham,needs_id,Neptunia pubescens,Tropical puff,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Neptunia
Daniel Graham,research,Grindelia ciliata,Spanish Gold,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Grindelia
Daniel Graham,research,Croton monanthogynus,Prairie Tea,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Croton
Daniel Graham,research,Hemaris diffinis,Snowberry Clearwing,Animalia,Arthropoda,Insecta,Lepidoptera,Sphingidae,Hemaris
Daniel Graham,research,Maclura pomifera,Osage-orange,Plantae,Tracheophyta,Magnoliopsida,Rosales,Moraceae,Maclura
Daniel Graham,needs_id,Grindelia ciliata,Spanish Gold,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Grindelia
Daniel Graham,research,Libellula pulchella,Twelve-spotted Skimmer,Animalia,Arthropoda,Insecta,Odonata,Libellulidae,Libellula
Daniel Graham,research,Gleditsia triacanthos,honey locust,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Gleditsia
Daniel Graham,research,Sesbania vesicaria,Bladder Pod,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Sesbania
Daniel Graham,research,Fraxinus pennsylvanica,green ash,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Oleaceae,Fraxinus
Daniel Graham,research,Solanum rostratum,buffalo-bur,Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,Solanum
Daniel Graham,needs_id,Araneae,Spiders,Animalia,Arthropoda,Arachnida,Araneae,,
Tea Gnome,research,Ruellia nudiflora,violet ruellia,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Acanthaceae,Ruellia
Meredith Chacin,research,Quercus macrocarpa,bur oak,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus
Tea Gnome,research,Peucetia viridans,Green Lynx Spider,Animalia,Arthropoda,Arachnida,Araneae,Oxyopidae,Peucetia
Meredith Chacin,needs_id,Melanoplus,North American Spur-throated Grasshoppers,Animalia,Arthropoda,Insecta,Orthoptera,Acrididae,Melanoplus
Meredith Chacin,research,Eumesosoma roeweri,,Animalia,Arthropoda,Arachnida,Opiliones,Sclerosomatidae,Eumesosoma
Meredith Chacin,research,Polistinae,Paper Wasps,Animalia,Arthropoda,Insecta,Hymenoptera,Vespidae,
Faith LaBry,research,Druon quercuslanigerum,Wool-bearing Gall Wasp,Animalia,Arthropoda,Insecta,Hymenoptera,Cynipidae,Druon
,needs_id,Symphyotrichum,American asters,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Symphyotrichum
,research,Elymus virginicus,Virginia wildrye,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Elymus
Faith LaBry,research,Syrbula admirabilis,Admirable Grasshopper,Animalia,Arthropoda,Insecta,Orthoptera,Acrididae,Syrbula
Jonathan Green,research,Melanoplus differentialis,Differential Grasshopper,Animalia,Arthropoda,Insecta,Orthoptera,Acrididae,Melanoplus
Faith LaBry,needs_id,Orphulella speciosa,Pasture Locust,Animalia,Arthropoda,Insecta,Orthoptera,Acrididae,Orphulella
Faith LaBry,needs_id,Enallagma,Bluets,Animalia,Arthropoda,Insecta,Odonata,Coenagrionidae,Enallagma
Faith LaBry,needs_id,Coenagrionidae,Narrow-winged Damselflies,Animalia,Arthropoda,Insecta,Odonata,Coenagrionidae,
Tea Gnome,research,Argiope aurantia,Yellow Garden Spider,Animalia,Arthropoda,Arachnida,Araneae,Araneidae,Argiope
Faith LaBry,research,Hippiscus ocelote,Wrinkled Grasshopper,Animalia,Arthropoda,Insecta,Orthoptera,Acrididae,Hippiscus
Tea Gnome,research,Rhus glabra,smooth sumac,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Anacardiaceae,Rhus
Faith LaBry,research,Solenopsis invicta,Red Imported Fire Ant,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Solenopsis
Faith LaBry,research,Hippiscus ocelote,Wrinkled Grasshopper,Animalia,Arthropoda,Insecta,Orthoptera,Acrididae,Hippiscus
Faith LaBry,needs_id,Pyraloidea,Pyralid and Crambid Snout Moths,Animalia,Arthropoda,Insecta,Lepidoptera,,
Sam Kieschnick,research,Euphorbia maculata,Spotted spurge,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Euphorbia
Faith LaBry,research,Sphenophorus cariosus,Nutgrass Billbug,Animalia,Arthropoda,Insecta,Coleoptera,Curculionidae,Sphenophorus
Faith LaBry,research,Oxyopes salticus,Striped Lynx Spider,Animalia,Arthropoda,Arachnida,Araneae,Oxyopidae,Oxyopes
Tea Gnome,needs_id,Pepsini,Tarantula-hawk Wasps and Allies,Animalia,Arthropoda,Insecta,Hymenoptera,Pompilidae,
Faith LaBry,research,Chortophaga viridifasciata,Green-striped Grasshopper,Animalia,Arthropoda,Insecta,Orthoptera,Acrididae,Chortophaga
Faith LaBry,research,Agriphila vulgivagellus,Vagabond Sod Webworm Moth,Animalia,Arthropoda,Insecta,Lepidoptera,Crambidae,Agriphila
Tabby Brobston,research,Peucetia viridans,Green Lynx Spider,Animalia,Arthropoda,Arachnida,Araneae,Oxyopidae,Peucetia
Faith LaBry,research,Druon quercuslanigerum,Wool-bearing Gall Wasp,Animalia,Arthropoda,Insecta,Hymenoptera,Cynipidae,Druon
Tabby Brobston,research,Peucetia viridans,Green Lynx Spider,Animalia,Arthropoda,Arachnida,Araneae,Oxyopidae,Peucetia
Faith LaBry,needs_id,Fuscopolistes,fuscatus-group Paper Wasps,Animalia,Arthropoda,Insecta,Hymenoptera,Vespidae,Polistes
Daniel Graham,research,Papilio glaucus,Eastern Tiger Swallowtail,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio
Daniel Graham,research,Melanoplus differentialis,Differential Grasshopper,Animalia,Arthropoda,Insecta,Orthoptera,Acrididae,Melanoplus
Daniel Graham,research,Sesbania herbacea,bigpod sesbania,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Sesbania
Daniel Graham,needs_id,Poecilanthrax lucifer,,Animalia,Arthropoda,Insecta,Diptera,Bombyliidae,Poecilanthrax
Daniel Graham,research,Melanoplus differentialis,Differential Grasshopper,Animalia,Arthropoda,Insecta,Orthoptera,Acrididae,Melanoplus
Daniel Graham,research,Xanthium strumarium,rough cocklebur,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Xanthium
Daniel Graham,research,Ludwigia octovalvis,Mexican Primrose-willow,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Onagraceae,Ludwigia
Daniel Graham,needs_id,Echinochloa,Barnyard Grasses,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Echinochloa
Daniel Graham,research,Eupatorium serotinum,late boneset,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Eupatorium
Daniel Graham,needs_id,Ipomoea lacunosa,White Morning-glory,Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae,Ipomoea
Daniel Graham,research,Trypoxylon politum,Organ-pipe Mud-dauber Wasp,Animalia,Arthropoda,Insecta,Hymenoptera,Crabronidae,Trypoxylon
Daniel Graham,research,Carya illinoinensis,pecan,Plantae,Tracheophyta,Magnoliopsida,Fagales,Juglandaceae,Carya
Daniel Graham,research,Dasymutilla quadriguttata,Four-spotted Velvet Ant,Animalia,Arthropoda,Insecta,Hymenoptera,Mutillidae,Dasymutilla
Daniel Graham,research,Erythemis simplicicollis,Eastern Pondhawk,Animalia,Arthropoda,Insecta,Odonata,Libellulidae,Erythemis
Daniel Graham,research,Eupatorium serotinum,late boneset,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Eupatorium
Daniel Graham,needs_id,Amaranthus palmeri,Palmer's Amaranth,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Amaranthus
Daniel Graham,needs_id,Nebulatettix subgracilis,Southwestern Dusky Grasshopper,Animalia,Arthropoda,Insecta,Orthoptera,Acrididae,Nebulatettix
Daniel Graham,research,Cornus drummondii,roughleaf dogwood,Plantae,Tracheophyta,Magnoliopsida,Cornales,Cornaceae,Cornus
,research,Cephalanthus occidentalis,buttonbush,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Cephalanthus
,research,Toxicodendron radicans,eastern poison ivy,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Anacardiaceae,Toxicodendron
Tabby Brobston,research,Sideroxylon lanuginosum,Gum bumelia,Plantae,Tracheophyta,Magnoliopsida,Ericales,Sapotaceae,Sideroxylon
Tabby Brobston,research,Agalinis heterophylla,Prairie False Foxglove,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Orobanchaceae,Agalinis
Tabby Brobston,research,Eryngium leavenworthii,Leavenworth's eryngo,Plantae,Tracheophyta,Magnoliopsida,Apiales,Apiaceae,Eryngium
Abigail Miller,research,Lycoris radiata,red spider lily,Plantae,Tracheophyta,Liliopsida,Asparagales,Amaryllidaceae,Lycoris
Tabby Brobston,research,Euthochtha galeator,Helmeted Squash Bug,Animalia,Arthropoda,Insecta,Hemiptera,Coreidae,Euthochtha
Tabby Brobston,needs_id,Coenagrionidae,Narrow-winged Damselflies,Animalia,Arthropoda,Insecta,Odonata,Coenagrionidae,
Daniel Graham,needs_id,Diptera,Flies,Animalia,Arthropoda,Insecta,Diptera,,
Daniel Graham,research,Diodia virginiana,buttonweed,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Diodia
,research,Hydrophilus,,Animalia,Arthropoda,Insecta,Coleoptera,Hydrophilidae,Hydrophilus
Daniel Graham,research,Croton monanthogynus,Prairie Tea,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Croton
Daniel Graham,research,Periplaneta americana,American Cockroach,Animalia,Arthropoda,Insecta,Blattodea,Blattidae,Periplaneta
,needs_id,Allium tuberosum,Garlic Chives,Plantae,Tracheophyta,Liliopsida,Asparagales,Amaryllidaceae,Allium
,research,Smilax bona-nox,saw greenbrier,Plantae,Tracheophyta,Liliopsida,Liliales,Smilacaceae,Smilax
Abigail Miller,needs_id,Zephyranthes,Rain lilies,Plantae,Tracheophyta,Liliopsida,Asparagales,Amaryllidaceae,Zephyranthes
"",research,Erythemis simplicicollis,Eastern Pondhawk,Animalia,Arthropoda,Insecta,Odonata,Libellulidae,Erythemis
Daniel Graham,research,Sesbania herbacea,bigpod sesbania,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Sesbania
,needs_id,Symphyotrichum,American asters,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Symphyotrichum
Daniel Graham,needs_id,Commelina,dayflowers,Plantae,Tracheophyta,Liliopsida,Commelinales,Commelinaceae,Commelina
Daniel Graham,research,Anasaitis canosus,Twin-flagged Jumping Spider,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Anasaitis
Daniel Graham,research,Portulaca oleracea,Common Purslane,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Portulacaceae,Portulaca
Daniel Graham,research,Samolus parviflorus,seaside brookweed,Plantae,Tracheophyta,Magnoliopsida,Ericales,Primulaceae,Samolus
