observed_on,user_name,quality_grade,lat,long,scientific_name,common_name,kingdom,phylum,class,order,family,genus
5/7/2022,Joshua Fread,research,32.37129899,-96.83457966,Rhiginia cinctiventris,,Animalia,Arthropoda,Insecta,Hemiptera,Reduviidae,Rhiginia
5/11/2022,Sam Kieschnick,research,32.75249468,-97.19250657,Cardiophorus convexus,,Animalia,Arthropoda,Insecta,Coleoptera,Elateridae,Cardiophorus
4/14/2022,,needs_id,32.299905,-96.63510497,Allium sativum,Garlic,Plantae,Tracheophyta,Liliopsida,Asparagales,Amaryllidaceae,Allium
5/11/2022,,needs_id,33.11620078,-96.72536423,Lindera benzoin,northern spicebush,Plantae,Tracheophyta,Magnoliopsida,Laurales,Lauraceae,Lindera
5/12/2022,,needs_id,32.73227751,-97.28003348,Chrysidoidea,Cuckoo Wasps and Allies,Animalia,Arthropoda,Insecta,Hymenoptera,,
5/12/2022,Katie McElroy,needs_id,32.99576389,-96.582175,Dicerca,,Animalia,Arthropoda,Insecta,Coleoptera,Buprestidae,Dicerca
5/12/2022,A Rector,research,32.648845,-97.446864,Phydanis bicolor,,Animalia,Arthropoda,Insecta,Coleoptera,Chrysomelidae,Phydanis
5/12/2022,Bill Schur,needs_id,32.69346833,-97.45562833,Terellia palposa,,Animalia,Arthropoda,Insecta,Diptera,Tephritidae,Terellia
5/12/2022,,needs_id,33.200355,-97.1125945,Athysanus argentarius,Silver Leafhopper,Animalia,Arthropoda,Insecta,Hemiptera,Cicadellidae,Athysanus
5/11/2022,Katelyn Rose,needs_id,32.61156432,-97.38918771,Ageniellini,Mud-nesting Spider Wasps,Animalia,Arthropoda,Insecta,Hymenoptera,Pompilidae,
5/12/2022,Katelyn Rose,needs_id,32.64877833,-97.447525,Orsilochides,,Animalia,Arthropoda,Insecta,Hemiptera,Scutelleridae,Orsilochides
5/13/2022,,needs_id,32.78356667,-97.11461667,Zexmenia buphtalmiflora,,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Zexmenia
5/13/2022,A Rector,needs_id,32.79355197,-97.11221897,Parchicola iris,,Animalia,Arthropoda,Insecta,Coleoptera,Chrysomelidae,Parchicola
5/13/2022,,needs_id,33.25320558,-96.81476201,Apieae,,Plantae,Tracheophyta,Magnoliopsida,Apiales,Apiaceae,
5/13/2022,,needs_id,32.7118842,-96.90500857,Sorghum,"Johnsongrasses, milos, sudangrasses, and allies",Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Sorghum
5/13/2022,Sam Kieschnick,research,32.74612007,-97.26549526,Pachybrachis brevicornis,,Animalia,Arthropoda,Insecta,Coleoptera,Chrysomelidae,Pachybrachis
5/13/2022,Sam Kieschnick,needs_id,32.74646749,-97.26621409,Homalotylus,,Animalia,Arthropoda,Insecta,Hymenoptera,Encyrtidae,Homalotylus
5/13/2022,Sam Kieschnick,needs_id,32.74641335,-97.26606388,Cylindrocopturus nanulus,,Animalia,Arthropoda,Insecta,Coleoptera,Curculionidae,Cylindrocopturus
5/13/2022,G Tony Jacobs,needs_id,33.22290833,-97.15251117,Braconinae,,Animalia,Arthropoda,Insecta,Hymenoptera,Braconidae,
5/14/2022,,needs_id,33.13392693,-97.2493182,Amorpha canescens,leadplant,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Amorpha
5/14/2022,Ashton Tassin,needs_id,32.73224444,-96.75253611,Alopecosa,Fox Spiders,Animalia,Arthropoda,Arachnida,Araneae,Lycosidae,Alopecosa
5/14/2022,,research,32.70351145,-96.70526682,Sphenophorus maidis,Maize Billbug,Animalia,Arthropoda,Insecta,Coleoptera,Curculionidae,Sphenophorus
5/14/2022,A Rector,needs_id,32.6404781,-97.4409575,Attalus,,Animalia,Arthropoda,Insecta,Coleoptera,Melyridae,Attalus
5/14/2022,,needs_id,32.92717833,-97.22636333,Parallelodiplosis,,Animalia,Arthropoda,Insecta,Diptera,Cecidomyiidae,Parallelodiplosis
5/14/2022,Sam Kieschnick,needs_id,32.76919863,-97.18793361,Tachytrechini,,Animalia,Arthropoda,Insecta,Diptera,Dolichopodidae,
5/14/2022,Jennifer Linde,needs_id,33.0681249,-96.96339819,Gomphurus,,Animalia,Arthropoda,Insecta,Odonata,Gomphidae,Gomphurus
5/14/2022,Abigail Miller,needs_id,33.13208333,-97.15483883,Cistaceae,rock-rose family,Plantae,Tracheophyta,Magnoliopsida,Malvales,Cistaceae,
5/14/2022,A Rector,research,32.66069697,-97.388468,Anelaphus niveivestitus,,Animalia,Arthropoda,Insecta,Coleoptera,Cerambycidae,Anelaphus
5/1/2022,Roberto R. Calderón,needs_id,33.270677,-97.055295,Festuca subverticillata,Nodding Fescue,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Festuca
5/15/2022,,research,33.3614044,-97.0070072,Lucidota atra,Black Firefly,Animalia,Arthropoda,Insecta,Coleoptera,Lampyridae,Lucidota
5/15/2022,,needs_id,33.15499292,-97.12013497,Tephrosia onobrychoides,Multi-bloom Tephrosia,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Tephrosia
5/15/2022,,research,32.76023165,-96.69789745,Habropoda laboriosa,Blueberry Digger Bee,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Habropoda
5/15/2022,Cynthia V. Johnsen,needs_id,32.91628771,-97.33427374,Cleome,Spider flowers,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Cleomaceae,Cleome
5/14/2022,Bob O'Kennon,needs_id,32.75456167,-97.25807833,Spintherophyta,,Animalia,Arthropoda,Insecta,Coleoptera,Chrysomelidae,Spintherophyta
5/2/2022,,needs_id,33.035321,-96.7280318,Epermenia,,Animalia,Arthropoda,Insecta,Lepidoptera,Epermeniidae,Epermenia
5/15/2022,Sami Bowns,needs_id,33.1317445,-96.74288833,Dioscorea,Cinnamon vines,Plantae,Tracheophyta,Liliopsida,Dioscoreales,Dioscoreaceae,Dioscorea
5/15/2022,Sam Moore,research,32.68417144,-97.17544697,Listroderes apicalis,,Animalia,Arthropoda,Insecta,Coleoptera,Curculionidae,Listroderes
5/16/2022,Essence Redwine,needs_id,32.75580918,-97.4571999,Simulium,Common Blackflies,Animalia,Arthropoda,Insecta,Diptera,Simuliidae,Simulium
5/16/2022,Leslie Cooper,needs_id,32.88804667,-96.64164667,Psorophora,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Psorophora
5/16/2022,Albus Fam,research,33.23971211,-97.09796006,Rhionaeschna multicolor,Blue-eyed Darner,Animalia,Arthropoda,Insecta,Odonata,Aeshnidae,Rhionaeschna
5/16/2022,,research,32.886905,-97.28303667,Trichopoda indivisa,,Animalia,Arthropoda,Insecta,Diptera,Tachinidae,Trichopoda
5/7/2022,Tracey Fandre,research,32.9309537,-96.6088765,Pseudeustrotia carneola,Pink-barred Pseudeustrotia Moth,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Pseudeustrotia
5/16/2022,,research,32.64784167,-97.47894667,Parancistrocerus austrinus,,Animalia,Arthropoda,Insecta,Hymenoptera,Vespidae,Parancistrocerus
5/16/2022,,needs_id,32.63475908,-96.91841031,Resthenini,,Animalia,Arthropoda,Insecta,Hemiptera,Miridae,
5/9/2022,Tracey Fandre,research,32.912624,-96.6388833,Microcrambus biguttellus,Gold-striped Grass-veneer,Animalia,Arthropoda,Insecta,Lepidoptera,Crambidae,Microcrambus
5/16/2022,A Rector,needs_id,32.63395897,-96.920642,Hartigiola,,Animalia,Arthropoda,Insecta,Diptera,Cecidomyiidae,Hartigiola
5/16/2022,Laura Haynes,needs_id,32.6342755,-96.9209451,Hygrophila,,Animalia,Mollusca,Gastropoda,,,
5/16/2022,Duane Mortensen,needs_id,33.08760515,-96.57622821,Anthidiellum notatum,Northern Rotund-Resin Bee,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,Anthidiellum
5/17/2022,Trey Finley,research,33.07465283,-97.079025,Strumigenys louisianae,Louisiana Pygmy Snapping Ant,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Strumigenys
5/14/2022,Julia Roze,needs_id,32.84117692,-97.48713918,Lolium rigidum,Mediterraean Rye-grass,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Lolium
5/17/2022,jan lapine,research,32.99481853,-97.1475378,Chioides albofasciatus,White-striped Longtail,Animalia,Arthropoda,Insecta,Lepidoptera,Hesperiidae,Chioides
5/16/2022,Karen Burkwall Johnson,needs_id,32.9629304,-97.2247746,Cyrtolobus maculifrontis,,Animalia,Arthropoda,Insecta,Hemiptera,Membracidae,Cyrtolobus
5/17/2022,Brooks Oakley,research,32.62676093,-97.08554334,Rocconota annulicornis,Ringed Horn Assassin Bug,Animalia,Arthropoda,Insecta,Hemiptera,Reduviidae,Rocconota
5/17/2022,,needs_id,32.912624,-96.638883,Sphenoclea,,Plantae,Tracheophyta,Magnoliopsida,Solanales,Sphenocleaceae,Sphenoclea
5/17/2022,,needs_id,32.912624,-96.638883,Anthocoptini,,Animalia,Arthropoda,Arachnida,Sarcoptiformes,Eriophyidae,
5/17/2022,Kaitlynn Smith,needs_id,33.24628548,-97.10638392,Aquifoliales,hollies and allies,Plantae,Tracheophyta,Magnoliopsida,Aquifoliales,,
5/18/2022,Daisy Davis,needs_id,33.14458667,-96.80069027,Lymeon,,Animalia,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,Lymeon
5/18/2022,,research,32.87024307,-97.43032837,Acronicta longa,Long-winged Dagger,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Acronicta
5/18/2022,Becky Morgan Packer,needs_id,33.14694482,-97.10155248,Festuca glauca,Blue Fescue,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Festuca
5/18/2022,,needs_id,32.64836283,-97.47964264,Formica dolosa,Wily Field Ant,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Formica
5/18/2022,Rick Travis,needs_id,33.12504167,-96.87791333,Cryptocheilus,,Animalia,Arthropoda,Insecta,Hymenoptera,Pompilidae,Cryptocheilus
5/14/2022,Annika Lindqvist,needs_id,32.856989,-96.685758,Sinoe kwakae,,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechiidae,Sinoe
5/18/2022,,research,32.88345373,-97.6035688,Convolvulus crenatifolius,,Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae,Convolvulus
5/18/2022,Bob O'Kennon,needs_id,32.74110333,-97.36368,Malvella leprosa,alkali mallow,Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,Malvella
5/18/2022,Mitchell Watts,research,32.922945,-96.89097833,Dolichostelis,Painted-Dark Bees,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,Stelis
5/18/2022,Elizabeth,needs_id,32.91183661,-97.21043955,Cylindrocopturus,,Animalia,Arthropoda,Insecta,Coleoptera,Curculionidae,Cylindrocopturus
5/18/2022,Paulette,research,33.1599695,-96.61621167,Megachile xylocopoides,Carpenter-mimic Leafcutter Bee,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,Megachile
5/18/2022,A Rector,research,32.6475641,-97.4462072,Poecilopompilus interruptus interruptus,,Animalia,Arthropoda,Insecta,Hymenoptera,Pompilidae,Poecilopompilus
5/4/2022,,research,33.035321,-96.7280318,Leucania incognita,Unknown Wainscot,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Leucania
5/19/2022,,needs_id,32.39298355,-97.31616223,Sceliphron,Black Mud-dauber Wasps,Animalia,Arthropoda,Insecta,Hymenoptera,Sphecidae,Sceliphron
5/4/2022,,needs_id,33.035321,-96.7280318,Peripsocus madidus,,Animalia,Arthropoda,Insecta,Psocodea,Peripsocidae,Peripsocus
5/19/2022,Madison,needs_id,32.39246468,-97.31803786,Eragrostis intermedia,Plains lovegrass,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Eragrostis
5/19/2022,,needs_id,32.91178466,-96.84068785,Curcuma,turmerics,Plantae,Tracheophyta,Liliopsida,Zingiberales,Zingiberaceae,Curcuma
5/19/2022,Ashley Ortega,needs_id,33.29275599,-96.77240945,Pithophora,,Plantae,Chlorophyta,Ulvophyceae,Cladophorales,Cladophoraceae,Pithophora
5/19/2022,,research,32.57802134,-97.38883115,Dolichovespula maculata,Bald-faced Hornet,Animalia,Arthropoda,Insecta,Hymenoptera,Vespidae,Dolichovespula
5/18/2022,,needs_id,32.75857829,-97.46604849,Helluomorphoides,Flat-horned Ground Beetles,Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Helluomorphoides
5/19/2022,,needs_id,32.88326737,-97.60333115,Rhaphidophoroidea,"Camel Crickets, Cave Crickets, and Cave Wetas",Animalia,Arthropoda,Insecta,Orthoptera,,
5/14/2022,Brantley Hickman,research,33.25021852,-97.58550858,Sedum pulchellum,Widow's-cross,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Crassulaceae,Sedum
5/19/2022,,research,32.781945,-97.322845,Timulla dubitata,,Animalia,Arthropoda,Insecta,Hymenoptera,Mutillidae,Timulla
5/16/2022,Christine Haden,needs_id,32.73662949,-97.36509705,Kniphofia uvaria,Red Hot Poker,Plantae,Tracheophyta,Liliopsida,Asparagales,Asphodelaceae,Kniphofia
5/2/2022,Annika Lindqvist,research,32.856993,-96.685753,Corticoris pulchellus,,Animalia,Arthropoda,Insecta,Hemiptera,Miridae,Corticoris
5/2/2022,Annika Lindqvist,research,32.856993,-96.685753,Neorthopleura thoracica,,Animalia,Arthropoda,Insecta,Coleoptera,Cleridae,Neorthopleura
5/18/2022,,needs_id,32.912624,-96.638883,Caesalpinioideae,peacock flower subfamily,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,
5/19/2022,Tracey Fandre,needs_id,32.9309537,-96.6088765,Macratria,,Animalia,Arthropoda,Insecta,Coleoptera,Anthicidae,Macratria
5/19/2022,Tracey Fandre,research,32.9309537,-96.6088765,Cephalochrysa canadensis,,Animalia,Arthropoda,Insecta,Diptera,Stratiomyidae,Cephalochrysa
5/19/2022,Tracey Fandre,needs_id,32.9309537,-96.6088765,Blaste,,Animalia,Arthropoda,Insecta,Psocodea,Psocidae,Blaste
5/20/2022,,needs_id,32.54029325,-97.32876346,Arnica,,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Arnica
5/20/2022,,needs_id,32.76429367,-97.39748383,Azadirachta indica,Neem,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Meliaceae,Azadirachta
5/20/2022,Sam Kieschnick,research,32.86692825,-96.92489139,Dirhinus texanus,,Animalia,Arthropoda,Insecta,Hymenoptera,Chalcididae,Dirhinus
5/20/2022,Sam Kieschnick,research,32.87902933,-96.85667487,Potamilus amphichaenus,Texas Heelsplitter,Animalia,Mollusca,Bivalvia,Unionida,Unionidae,Potamilus
5/18/2022,Don Young,research,32.74861389,-97.27433056,Diplolepis polita,,Animalia,Arthropoda,Insecta,Hymenoptera,Diplolepididae,Diplolepis
5/20/2022,,needs_id,32.87034928,-97.27536705,Asiopus,,Animalia,Arthropoda,Insecta,Coleoptera,Tenebrionidae,Asiopus
5/20/2022,,research,33.23495656,-96.8554036,Sargus fasciatus,,Animalia,Arthropoda,Insecta,Diptera,Stratiomyidae,Sargus
5/20/2022,Luke Smith,needs_id,32.48763015,-97.33777375,Rubus pascuus,Chesapeake Blackberry,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rubus
4/28/2022,Annika Lindqvist,needs_id,32.856993,-96.685753,Eupogonius,,Animalia,Arthropoda,Insecta,Coleoptera,Cerambycidae,Eupogonius
4/28/2022,Annika Lindqvist,research,32.856993,-96.685753,Eubulus bisignatus,,Animalia,Arthropoda,Insecta,Coleoptera,Curculionidae,Eubulus
4/27/2022,Annika Lindqvist,needs_id,32.856993,-96.685753,Nausibius major,,Animalia,Arthropoda,Insecta,Coleoptera,Silvanidae,Nausibius
5/21/2022,,needs_id,33.05549868,-97.04656424,Agastache,Hyssops,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Agastache
5/20/2022,Lisa Travis,needs_id,33.1139055,-97.01666667,Pachyschelus,,Animalia,Arthropoda,Insecta,Coleoptera,Buprestidae,Pachyschelus
5/21/2022,,needs_id,33.13821959,-96.96447596,Passiflora,,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Passifloraceae,Passiflora
5/21/2022,,needs_id,33.2177427,-97.86527108,Caprifolium,,Plantae,Tracheophyta,Magnoliopsida,Dipsacales,Caprifoliaceae,Lonicera
5/21/2022,AlexandraU,needs_id,33.41145716,-97.06017971,Lespedeza repens,creeping lespedeza,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Lespedeza
5/21/2022,Laura Barcoe,needs_id,33.17954555,-97.12821283,Ebenaceae,persimmon family,Plantae,Tracheophyta,Magnoliopsida,Ericales,Ebenaceae,
5/21/2022,Katie Lee Vasquez,needs_id,32.9124595,-97.5770195,Prunus domestica,Plum,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Prunus
5/21/2022,,needs_id,32.83182132,-96.66559117,Leucochrysa,,Animalia,Arthropoda,Insecta,Neuroptera,Chrysopidae,Leucochrysa
5/18/2022,Braeden Duffee,research,33.16000624,-96.61593615,Neoxabea bipunctata,Two-spotted Tree Cricket,Animalia,Arthropoda,Insecta,Orthoptera,Oecanthidae,Neoxabea
5/22/2022,Anna Mauk,research,32.855695,-97.49361333,Cicindela formosa,Big Sand Tiger Beetle,Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Cicindela
5/22/2022,Grace Ray,needs_id,32.85153607,-97.28536948,Tetrodus,,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Helenium
5/9/2022,Skybullock,needs_id,32.8675151,-97.6635955,Sphenarches anisodactylus,Fire-flag Plume Moth,Animalia,Arthropoda,Insecta,Lepidoptera,Pterophoridae,Sphenarches
5/22/2022,Logan Korte,needs_id,32.92260051,-97.48732623,Anthemis cotula,Stinking chamomile,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Anthemis
5/22/2022,Logan Korte,needs_id,32.93418251,-97.47991382,Chrysojasminum,,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Oleaceae,Chrysojasminum
5/22/2022,Hollywood Fantasy Garden,research,32.80497011,-96.74147012,Angelonia salicariifolia,willowleaf angelon,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,Angelonia
5/22/2022,Hollywood Fantasy Garden,needs_id,32.80497011,-96.74147012,Mesembryanthemum,ice plants,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Aizoaceae,Mesembryanthemum
5/22/2022,Hollywood Fantasy Garden,needs_id,32.80497011,-96.74147012,Bulbine,Kopievas,Plantae,Tracheophyta,Liliopsida,Asparagales,Asphodelaceae,Bulbine
5/22/2022,Jim West,needs_id,32.53891149,-96.58099654,Leptotes,Common Blues,Animalia,Arthropoda,Insecta,Lepidoptera,Lycaenidae,Leptotes
5/22/2022,Hollywood Fantasy Garden,needs_id,32.80497011,-96.74147012,Cinnamomum tamala,Indian bay leaf,Plantae,Tracheophyta,Magnoliopsida,Laurales,Lauraceae,Cinnamomum
5/22/2022,Hollywood Fantasy Garden,needs_id,32.80497011,-96.74147012,Chamaemelum,chamomiles,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Chamaemelum
5/22/2022,Hollywood Fantasy Garden,needs_id,32.80497011,-96.74147012,Artemisia dracunculus,Tarragon,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Artemisia
5/22/2022,B M,needs_id,32.63399167,-96.96952,Erynnis brizo,Sleepy Duskywing,Animalia,Arthropoda,Insecta,Lepidoptera,Hesperiidae,Erynnis
5/22/2022,,needs_id,32.61148979,-97.15231454,Potentilleae,"strawberries, cinquefoils, and allies",Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,
5/22/2022,,needs_id,32.83623987,-97.4669554,Coryphoideae,,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,
5/22/2022,Bob O'Kennon,needs_id,32.69087833,-97.45317333,Lasiopteridi,,Animalia,Arthropoda,Insecta,Diptera,Cecidomyiidae,
5/23/2022,,needs_id,32.5230189,-97.09627541,Ajania,,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Ajania
5/23/2022,,needs_id,32.52294968,-97.09627267,Morella,Bayberries,Plantae,Tracheophyta,Magnoliopsida,Fagales,Myricaceae,Morella
5/23/2022,,needs_id,33.13635144,-97.15209268,Ammophila placida,,Animalia,Arthropoda,Insecta,Hymenoptera,Sphecidae,Ammophila
5/10/2022,Roberto R. Calderón,needs_id,33.242657,-97.109358,Gypsonoma salicicolana,Small Gypsonoma Moth,Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Gypsonoma
5/10/2022,Roberto R. Calderón,research,33.242657,-97.109358,Cophes oblongus,,Animalia,Arthropoda,Insecta,Coleoptera,Curculionidae,Cophes
5/23/2022,Tanner Albus,needs_id,32.9885249,-96.7652333,Vitacea,Grape Root Borer Moths,Animalia,Arthropoda,Insecta,Lepidoptera,Sesiidae,Vitacea
5/23/2022,Sam Kieschnick,research,32.98859667,-96.76519667,Pemphigus longicornis,,Animalia,Arthropoda,Insecta,Hemiptera,Aphididae,Pemphigus
5/24/2022,,research,32.84998703,-96.75855255,Persicaria capitata,pink knotweed,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Polygonaceae,Persicaria
5/24/2022,Mindy Bray Shumate,research,33.36883771,-97.0093511,Euphoria fulgida,Emerald Euphoria,Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Euphoria
5/24/2022,,needs_id,32.98351288,-97.64807892,Eobania vermiculata,Chocolate-band Snail,Animalia,Mollusca,Gastropoda,Stylommatophora,Helicidae,Eobania
5/24/2022,Frank Goodavish,needs_id,32.71150365,-97.17353046,Timulla vagans,,Animalia,Arthropoda,Insecta,Hymenoptera,Mutillidae,Timulla
5/25/2022,,research,32.26182059,-97.55538651,Acalypha phleoides,shrubby copperleaf,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Acalypha
5/25/2022,Michael Ramos,needs_id,33.0092636,-96.85638975,Aucuba,aucubas,Plantae,Tracheophyta,Magnoliopsida,Garryales,Garryaceae,Aucuba
5/25/2022,Frank Goodavish,research,32.88390278,-97.27930278,Monarda citriodora citriodora,,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Monarda
5/9/2022,Roberto R. Calderón,research,33.242657,-97.109358,Texocoris nigrellus,,Animalia,Arthropoda,Insecta,Hemiptera,Miridae,Texocoris
5/25/2022,"Zachary ""Galactic Bug Man"" Chapman",needs_id,32.78320059,-97.11658189,Stagmomantinae,,Animalia,Arthropoda,Insecta,Mantodea,Mantidae,
4/2/2022,,needs_id,32.73165541,-96.82655974,Crocus,Crocuses,Plantae,Tracheophyta,Liliopsida,Asparagales,Iridaceae,Crocus
5/25/2022,"Zachary ""Galactic Bug Man"" Chapman",needs_id,32.78330106,-97.11540888,Neurigona,,Animalia,Arthropoda,Insecta,Diptera,Dolichopodidae,Neurigona
5/25/2022,Leslie Cooper,needs_id,32.88790333,-96.641625,Flatinae,,Animalia,Arthropoda,Insecta,Hemiptera,Flatidae,
5/26/2022,Devin Pedraza,needs_id,33.25128437,-97.1501028,Mordellistena comata,,Animalia,Arthropoda,Insecta,Coleoptera,Mordellidae,Mordellistena
5/26/2022,Devin Pedraza,research,33.25128437,-97.1501028,Microrhopala excavata,,Animalia,Arthropoda,Insecta,Coleoptera,Chrysomelidae,Microrhopala
5/26/2022,,needs_id,33.08955965,-97.26097866,Solenopsidini,Solenopsidine Ants,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,
5/26/2022,Sam Moore,research,32.68395657,-97.1752858,Paromius longulus,,Animalia,Arthropoda,Insecta,Hemiptera,Rhyparochromidae,Paromius
5/27/2022,,needs_id,32.82622029,-96.75531279,Lycium chinense,Chinese teaplant,Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,Lycium
5/27/2022,,research,32.61158184,-96.97391257,Promachus painteri,,Animalia,Arthropoda,Insecta,Diptera,Asilidae,Promachus
5/27/2022,Juan Arrechea,needs_id,33.1606915,-96.6160551,Argyrogrammatini,,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,
5/26/2022,Bob O'Kennon,needs_id,32.64414439,-97.4800954,Toxicodendron rydbergii,western poison ivy,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Anacardiaceae,Toxicodendron
5/27/2022,Chantel Cave,needs_id,32.82399089,-96.71698722,Sophoreae,,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,
5/26/2022,Nicole,needs_id,33.05421668,-97.04516461,Pheidole bilimeki,Bilimek's Big-headed Ant,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Pheidole
5/27/2022,Devin Pedraza,needs_id,33.24846215,-97.11641476,Camptopelta,,Animalia,Arthropoda,Insecta,Diptera,Stratiomyidae,Nemotelus
5/26/2022,,needs_id,33.05135833,-96.79830833,Haplogynae,Haplogyne Spiders,Animalia,Arthropoda,Arachnida,Araneae,,
